"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-10-31,271448,"Lake Houston","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",729,262300,0.00459594025277671,0.0107899807321773,0.0278213166144201,,,"2018-10","2018-Q4",262300,0,"2018-10"
2018-10-31,209621,"Crooked Creek","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",730,143900,0.0119549929676512,0.0542124542124542,0.132179386309992,,,"2018-10","2018-Q4",143900,0,"2018-10"
2018-10-31,197303,"Port Richmond","NY","New York-Newark-Jersey City","Richmond County","New York",731,406400,0.0114484818317571,0.0296427666582214,0.0742796722178165,,,"2018-10","2018-Q4",406400,0,"2018-10"
2018-10-31,268662,"Five Points","CO","Denver-Aurora-Lakewood","Denver County","Denver",732,478300,0.00822091062394604,0.0122751322751323,0.0726620318457053,,,"2018-10","2018-Q4",478300,0,"2018-10"
2018-10-31,114961,"Encanto","CA","San Diego-Carlsbad","San Diego County","San Diego",733,452300,0.00266016404344935,0.0143529939448307,0.0477183229094278,,,"2018-10","2018-Q4",452300,0,"2018-10"
2018-10-31,274080,"Hyde Park Brookwood, Southern Hills","LA","Shreveport-Bossier City","Caddo Parish","Shreveport",734,133900,0.00149588631264024,0.0136260408781226,0.0371804802478699,,,"2018-10","2018-Q4",133900,0,"2018-10"
2018-10-31,762604,"River East","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","El Monte",735,478900,0.00651534258091635,0.0292284547603697,0.0793328825783187,,,"2018-10","2018-Q4",478900,0,"2018-10"
2018-10-31,273485,"Downtown","CA","San Francisco-Oakland-Hayward","Alameda County","Fremont",736,888800,0.014380278475234,0.0494745542567009,0.212220403709765,,,"2018-10","2018-Q4",888800,0,"2018-10"
2018-10-31,403546,"Trinity - Houston Gardens","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",737,83600,0.0072289156626506,0.0182704019488429,0.110225763612218,,,"2018-10","2018-Q4",83600,0,"2018-10"
2018-10-31,116856,"Nestor","CA","San Diego-Carlsbad","San Diego County","San Diego",738,460900,0.00304678998911861,0.0176639434753809,0.0350325623175387,,,"2006-06","2006-Q2",473600,-0.0268158783783784,"2005-06"
2018-10-31,269995,"Garfield Park","MI","Grand Rapids-Wyoming","Kent County","Grand Rapids",739,117500,0.0146804835924007,0.048171275646744,0.207605344295992,,,"2018-10","2018-Q4",117500,0,"2018-10"
2018-10-31,154222,"Centralville","MA","Boston-Cambridge-Newton","Middlesex County","Lowell",740,255100,0.00710619818397158,0.0290439693424768,0.161128812016386,,,"2018-10","2018-Q4",255100,0,"2018-10"
2018-10-31,275065,"Point Breeze","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",741,266000,0.00719424460431655,0.00910470409711684,0.0777957860615883,,,"2018-10","2018-Q4",266000,0,"2018-10"
2018-10-31,273611,"El Camino Real","CA","Los Angeles-Long Beach-Anaheim","Orange County","Irvine",742,804200,0.00161913065138872,0.00916049692558665,0.0413051922827917,,,"2018-10","2018-Q4",804200,0,"2018-10"
2018-10-31,623422,"De Anza","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Sunnyvale",743,2235100,0.00179283761373314,0.000447607537710935,0.175131440588854,,,"2018-10","2018-Q4",2235100,0,"2018-10"
2018-10-31,117447,"Portola","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",744,1121700,0.0114517583408476,0.0443161716786147,0.101866404715128,,,"2018-10","2018-Q4",1121700,0,"2018-10"
2018-10-31,113657,"Bay Park","CA","San Diego-Carlsbad","San Diego County","San Diego",745,802000,-0.00397416790859414,-0.0101209577882004,0.0399377593360996,,,"2018-04","2018-Q2",818900,-0.0206374404689217,"2018-02"
2018-10-31,14041,"Sun Lakes","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",746,317300,0.00602409638554217,0.0202572347266881,0.118434966513923,,,"2006-04","2006-Q2",342700,-0.0741173037642253,"2005-08"
2018-10-31,8449,"Eggertsville","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Amherst",747,163600,0.00429711479435236,0.0186799501867995,0.0972501676727029,,,"2018-10","2018-Q4",163600,0,"2018-10"
2018-10-31,270077,"West Grand","MI","Grand Rapids-Wyoming","Kent County","Grand Rapids",748,134100,0.00524737631184408,0.022883295194508,0.160034602076125,,,"2018-10","2018-Q4",134100,0,"2018-10"
2018-10-31,200574,"Ellet","OH","Akron","Summit County","Akron",749,93900,0,0.0140388768898488,0.0944055944055944,,,"2005-03","2005-Q1",102300,-0.0821114369501466,"2003-11"
2018-10-31,27328,"Sunland","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",750,593800,0.000336927223719677,0.0020249746878164,0.0491166077738516,,,"2018-10","2018-Q4",593800,0,"2018-10"
2018-10-31,38922,"Hauppauge","NY","New York-Newark-Jersey City","Suffolk County","Islip",751,436000,0.00275988960441582,-0.00818926296633303,-0.0197841726618705,,,"2006-05","2006-Q2",527800,-0.173929518757105,"2004-03"
2018-10-31,342769,"Delmar Parkway","CO","Denver-Aurora-Lakewood","Arapahoe County","Aurora",752,271100,0.00668399554400297,0.0164979377577803,0.106079151366789,,,"2018-10","2018-Q4",271100,0,"2018-10"
2018-10-31,623419,"Serra","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Sunnyvale",753,2437700,-0.00469541074636616,-0.00962866661249695,0.138420585625555,,,"2018-06","2018-Q2",2465400,-0.0112354993104567,"2018-05"
2018-10-31,271652,"Windsor Park","TX","Austin-Round Rock","Travis County","Austin",754,369300,0.00353260869565217,0.0103967168262654,0.0673410404624277,,,"2018-10","2018-Q4",369300,0,"2018-10"
2018-10-31,249694,"South Franklin","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",755,190900,0.00579557428872497,0.0159659393294305,0.0983889528193326,,,"2018-10","2018-Q4",190900,0,"2018-10"
2018-10-31,236490,"Pecan Park","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",756,135900,0.00147383935151069,0.0104089219330855,0.00443458980044346,,,"2018-02","2018-Q1",140300,-0.0313613684960798,"2017-11"
2018-10-31,38178,"Delmar","NY","Albany-Schenectady-Troy","Albany County","Bethlehem",757,279900,0.00286635614475099,0.00755939524838013,0.0554298642533937,,,"2018-10","2018-Q4",279900,0,"2018-10"
2018-10-31,762171,"Panorama","CA","Riverside-San Bernardino-Ontario","Riverside County","Cathedral City",758,304400,-0.000328407224958949,0.0156823490156823,0.105301379811184,,,"2006-06","2006-Q2",379200,-0.197257383966245,"2005-01"
2018-10-31,763921,"North and East","CA","San Francisco-Oakland-Hayward","Contra Costa County","Richmond",759,504600,0.0100080064051241,0.0200121285627653,0.157604955264969,,,"2018-10","2018-Q4",504600,0,"2018-10"
2018-10-31,273086,"Buffalo","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",760,318000,0.0053746443250079,0.0274636510500808,0.12090236164963,,,"2006-06","2006-Q2",362800,-0.12348401323043,"2005-01"
2018-10-31,268133,"Eastside","CA","Riverside-San Bernardino-Ontario","Riverside County","Riverside",761,316100,-0.00566215791129286,-0.00815814245371823,0.0439233817701453,,,"2006-11","2006-Q4",349800,-0.0963407661520869,"2006-02"
2018-10-31,343218,"Spuyten Duyvil","NY","New York-Newark-Jersey City","Bronx County","New York",762,877700,-0.0135985614744886,-0.0222791578478334,-0.0610825845100556,,,"2017-07","2017-Q3",949500,-0.0756187467087941,"2016-07"
2018-10-31,403539,"Iah - Airport Area","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",763,129700,0.00777000777000777,0.0293650793650794,0.0536149471974005,,,"2018-10","2018-Q4",129700,0,"2018-10"
2018-10-31,126082,"Sarasota Springs","FL","North Port-Sarasota-Bradenton","Sarasota County","Sarasota",764,216800,-0.000461041954817888,0.00556586270871985,0.0764647467725919,,,"2006-04","2006-Q2",248500,-0.127565392354125,"2005-07"
2018-10-31,269603,"O'Hare","IL","Chicago-Naperville-Elgin","Cook County","Chicago",765,141300,0.00141743444365698,0.00569395017793594,0.0852534562211982,,,"2007-01","2007-Q1",204600,-0.309384164222874,"2001-10"
2018-10-31,271021,"North Hill","OH","Akron","Summit County","Akron",766,58400,0.0174216027874564,0.0409982174688057,0.189409368635438,,,"2005-12","2005-Q4",81000,-0.279012345679012,"1998-04"
2018-10-31,268628,"Capitol Hill","CO","Denver-Aurora-Lakewood","Denver County","Denver",767,300200,0.00941492938802959,0.0155615696887686,0.0687077251690993,,,"2018-10","2018-Q4",300200,0,"2018-10"
2018-10-31,270952,"Tudor City","NY","New York-Newark-Jersey City","New York County","New York",768,1057200,-0.00620417371686407,-0.00723072588975491,-0.0198405340255887,,,"2016-09","2016-Q3",1126700,-0.0616845655453981,"2015-12"
2018-10-31,276514,"Playa Del Rey","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",769,1034900,-0.000193218046565549,0.00058010248477231,0.0232351196361479,,,"2018-02","2018-Q1",1038600,-0.00356248796456769,"2018-02"
2018-10-31,270175,"West Side","MN","Minneapolis-St. Paul-Bloomington","Ramsey County","Saint Paul",770,188700,-0.00211528291909043,-0.00579557428872497,0.0334063526834611,,,"2018-07","2018-Q3",189800,-0.00579557428872497,"2018-06"
2018-10-31,46015,"Kenmore","MA","Boston-Cambridge-Newton","Suffolk County","Boston",771,578700,0.00173100225030293,0.00977141860059326,0.0951930355791067,,,"2018-10","2018-Q4",578700,0,"2018-10"
2018-10-31,270188,"Central West End","MO","St. Louis","Saint Louis City","Saint Louis",772,324400,0.00807955251709136,0.00651566863170959,0.0430868167202572,,,"2018-05","2018-Q2",327000,-0.00795107033639144,"2018-03"
2018-10-31,271181,"Grays Ferry","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",773,118400,0.0154373927958834,0.0358705161854768,0.346985210466439,,,"2018-10","2018-Q4",118400,0,"2018-10"
2018-10-31,267954,"North Gateway","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",774,369500,0.00434900788257679,0.0112205801860974,0.0545091324200913,,,"2006-06","2006-Q2",444000,-0.167792792792793,"2005-06"
2018-10-31,415982,"East Broad","OH","Columbus","Franklin County","Columbus",775,186900,0.00483870967741936,0.0163132137030995,0.0343110127282789,,,"2018-10","2018-Q4",186900,0,"2018-10"
2018-10-31,268383,"Outer Richmond","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",776,1511700,0.00491923153626271,0.0231472081218274,0.0572067976781593,,,"2018-10","2018-Q4",1511700,0,"2018-10"
2018-10-31,763777,"Sunset Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Santa Monica",777,1872300,0.00219462584305749,-0.000640512409927942,0.00219462584305749,,,"2018-04","2018-Q2",1885500,-0.00700079554494829,"2018-02"
2018-10-31,272738,"Alamo Farmsteads-Babcock Road","TX","San Antonio-New Braunfels","Bexar County","San Antonio",778,192200,0.00313152400835073,0.0126448893572181,0.0543060888645091,,,"2018-10","2018-Q4",192200,0,"2018-10"
2018-10-31,274910,"Oleander Sunset","CA","Bakersfield","Kern County","Bakersfield",779,151300,0.00732356857523302,0.0216070222822417,0.0715297450424929,,,"2006-07","2006-Q3",228100,-0.33669443226655,"2004-12"
2018-10-31,753746,"South Campus","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",780,161300,0,-0.000619578686493185,-0.0259661835748792,,,"2008-08","2008-Q3",180100,-0.104386451971127,"2006-06"
2018-10-31,407493,"North Shore","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami Beach",781,266100,0.00377216144851,0.0137142857142857,-0.000751032669921142,,,"2006-10","2006-Q4",312300,-0.147934678194044,"2005-09"
2018-10-31,273782,"Franklin Park","OH","Toledo","Lucas County","Toledo",782,110600,-0.00270513976555455,-0.0045004500450045,0.0109689213893967,,,"2005-08","2005-Q3",124800,-0.113782051282051,"2001-09"
2018-10-31,250382,"Crossroads","WA","Seattle-Tacoma-Bellevue","King County","Bellevue",783,718500,0.00139372822299652,0.00672551492223623,0.0712688236171165,,,"2018-10","2018-Q4",718500,0,"2018-10"
2018-10-31,274425,"Mariposa","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Glendale",784,586700,0.00376390076988879,0.011028778218163,0.0862803184595445,,,"2018-10","2018-Q4",586700,0,"2018-10"
2018-10-31,269599,"Near West Side","IL","Chicago-Naperville-Elgin","Cook County","Chicago",785,361500,-0.01013143483023,-0.0416224814422057,-0.00440649958689066,,,"2018-05","2018-Q2",382900,-0.0558892661269261,"2017-09"
2018-10-31,271220,"Squirrel Hill South","PA","Pittsburgh","Allegheny County","Pittsburgh",786,321300,0.00594865372573575,0.00218340611353712,0.0334512705049855,,,"2018-06","2018-Q2",321400,-0.000311138767890479,"2018-06"
2018-10-31,271635,"West University","TX","Austin-Round Rock","Travis County","Austin",787,256200,0.00391849529780564,0.00866141732283465,0.120244862264976,,,"2018-10","2018-Q4",256200,0,"2018-10"
2018-10-31,403325,"Galewood","IL","Chicago-Naperville-Elgin","Cook County","Chicago",788,260500,0.00773694390715667,0.0243806527723162,0.044925792218211,,,"2007-04","2007-Q2",324200,-0.196483652066626,"2004-09"
2018-10-31,403481,"Sixteenth Street Heights","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",789,733300,0.00755702115965925,0.0135452660677263,0.0448845825021374,,,"2018-10","2018-Q4",733300,0,"2018-10"
2018-10-31,269306,"Downtown","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",790,219500,0.00688073394495413,0.0138568129330254,0.117617107942974,,,"2018-10","2018-Q4",219500,0,"2018-10"
2018-10-31,117980,"Scripps Ranch","CA","San Diego-Carlsbad","San Diego County","San Diego",791,813400,-0.000614326084285539,0.00943162074956565,0.0794956867949569,,,"2018-09","2018-Q3",813900,-0.000614326084285539,"2018-09"
2018-10-31,417224,"Anaheim Resort","CA","Los Angeles-Long Beach-Anaheim","Orange County","Anaheim",792,509400,0.000785854616895874,0.0161579892280072,0.10546875,,,"2018-10","2018-Q4",509400,0,"2018-10"
2018-10-31,155325,"Pawtucketville","MA","Boston-Cambridge-Newton","Middlesex County","Lowell",793,294500,0.00272386789240722,0.0123753867308353,0.0701308139534884,,,"2018-10","2018-Q4",294500,0,"2018-10"
2018-10-31,270968,"Windsor Terrace","NY","New York-Newark-Jersey City","Kings County","New York",794,1266400,0.00237454487889821,0.00221589110477999,0.0845251348805344,,,"2018-10","2018-Q4",1266400,0,"2018-10"
2018-10-31,251060,"Lake Hills","WA","Seattle-Tacoma-Bellevue","King County","Bellevue",795,778300,-0.00320184426229508,-0.0119334772121366,0.0451188398012623,,,"2018-05","2018-Q2",796000,-0.0222361809045226,"2018-01"
2018-10-31,403298,"Goose Island","IL","Chicago-Naperville-Elgin","Cook County","Chicago",796,397900,0.00201460589272224,0.00201460589272224,0.0109247967479675,,,"2018-04","2018-Q2",400000,-0.00525,"2018-04"
2018-10-31,275179,"Rita Ranch","AZ","Tucson","Pima County","Tucson",797,202900,0.00694789081885856,0.0309959349593496,0.076963906581741,,,"2006-06","2006-Q2",247700,-0.180863948324586,"2005-06"
2018-10-31,273803,"Gandy-Sun Bay South","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Tampa",798,232900,0.00258286698235041,0.0060475161987041,0.13720703125,,,"2018-10","2018-Q4",232900,0,"2018-10"
2018-10-31,120904,"Fair Haven","CT","New Haven-Milford","New Haven County","New Haven",799,142900,0.0192582025677603,0.0507352941176471,0.150563607085346,,,"2007-12","2007-Q4",179300,-0.203011712214166,"2005-04"
2018-10-31,417220,"Creekside - Wagner","CA","Stockton-Lodi","San Joaquin County","Stockton",800,326200,0.00122774708410068,0.00803461063040791,0.0702099737532808,,,"2006-05","2006-Q2",407200,-0.198919449901768,"2005-01"
2018-10-31,416968,"West Oak Hill","TX","Austin-Round Rock","Travis County","Austin",801,401100,0.00400500625782228,0.00753579502637528,0.0718866916087654,,,"2018-10","2018-Q4",401100,0,"2018-10"
2018-10-31,116921,"North Clairemont","CA","San Diego-Carlsbad","San Diego County","San Diego",802,645400,-0.000154918667699458,0.00686427457098284,0.0460291734197731,,,"2018-09","2018-Q3",645500,-0.000154918667699458,"2018-09"
2018-10-31,115622,"Hillcrest","CA","San Diego-Carlsbad","San Diego County","San Diego",803,543300,-0.00220385674931129,-0.00549148819330038,0.0400076569678407,,,"2018-06","2018-Q2",547300,-0.00730860588342774,"2018-04"
2018-10-31,274795,"Northwest","TX","Corpus Christi","Nueces County","Corpus Christi",804,149300,0.010148849797023,0.0191126279863481,0.0389700765483647,,,"2018-10","2018-Q4",149300,0,"2018-10"
2018-10-31,50348,"Cambria Heights","NY","New York-Newark-Jersey City","Queens County","New York",805,463100,0.00827345961245373,0.0146801051709027,0.0304850912327548,,,"2018-10","2018-Q4",463100,0,"2018-10"
2018-10-31,15126,"Kenmore","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Tonawanda",806,155800,0.00581020012911556,0.0304232804232804,0.0902729181245626,,,"2018-10","2018-Q4",155800,0,"2018-10"
2018-10-31,274579,"Montclare","IL","Chicago-Naperville-Elgin","Cook County","Chicago",807,254400,0.00513630975898854,0.00872323552735924,0.104166666666667,,,"2006-12","2006-Q4",336000,-0.242857142857143,"2004-03"
2018-10-31,273252,"Traffic Circle","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Long Beach",808,592800,0.00168976005407232,0.00355510411376333,0.059706828745084,,,"2018-10","2018-Q4",592800,0,"2018-10"
2018-10-31,268672,"Hampden South","CO","Denver-Aurora-Lakewood","Denver County","Denver",809,434400,0.00718757245536749,0.00625434329395414,0.0597706757745792,,,"2018-04","2018-Q2",434700,-0.000690131124913734,"2018-03"
2018-10-31,271633,"West End","MT","Billings","Yellowstone County","Billings",810,217800,0.00554016620498615,0.0182328190743338,0.10446247464503,,,"2018-10","2018-Q4",217800,0,"2018-10"
2018-10-31,273567,"East Side","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Long Beach",811,385800,0.00625978090766823,0.0174050632911392,0.0128642688369651,,,"2007-01","2007-Q1",388900,-0.00797120082283363,"2006-10"
2018-10-31,273179,"Centerville","CA","San Francisco-Oakland-Hayward","Alameda County","Fremont",812,895700,0.0125480443138142,0.0446699323536272,0.159032091097308,,,"2018-10","2018-Q4",895700,0,"2018-10"
2018-10-31,274206,"Kuliouou-Kalani Iki","HI","Urban Honolulu","Honolulu County","Honolulu",813,1397400,0.00720772668300418,0.0171786286213423,0.0595996360327571,,,"2018-10","2018-Q4",1397400,0,"2018-10"
2018-10-31,275103,"Provincetowne","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",814,315300,0.00606253988513082,0.0141524605982631,0.045771144278607,,,"2018-10","2018-Q4",315300,0,"2018-10"
